individual_id,timestamp,lat,lon,source,heading_deg,step_km,speed_kmh,declination_deg,inclination_deg,intensity_nt
placeholder-18,2026-04-12T12:00:00Z,40.93289,-107.23293,placeholder_deterministic,262.2698811058492,5.375623679369788,0.22398431997374116,,,
placeholder-18,2026-04-13T12:00:00Z,40.93542,-107.19325,placeholder_deterministic,85.16274612793114,3.3451156459630607,0.13937981858179418,,,
placeholder-18,2026-04-14T12:00:00Z,40.9342,-107.2599,placeholder_deterministic,268.6338380070382,5.600431302372783,0.23335130426553263,,,
placeholder-18,2026-04-15T12:00:00Z,40.9173,-107.241,placeholder_deterministic,139.79685430038563,2.4602246986050322,0.10250936244187635,,,
placeholder-18,2026-04-16T12:00:00Z,40.93066,-107.26482,placeholder_deterministic,306.5946251167622,2.4923891319282343,0.10384954716367643,,,
placeholder-18,2026-04-17T12:00:00Z,40.91845,-107.30444,placeholder_deterministic,247.82376024599722,3.5949439423501883,0.14978933093125785,,,
placeholder-18,2026-04-18T12:00:00Z,40.92357,-107.30826,placeholder_deterministic,330.58875665666005,0.6535571340523835,0.027231547252182645,,,
placeholder-18,2026-04-19T12:00:00Z,40.92533,-107.34863,placeholder_deterministic,273.31553560923356,3.397367068151882,0.14155696117299507,,,
placeholder-18,2026-04-20T12:00:00Z,40.92985,-107.32494,placeholder_deterministic,75.81952099931505,2.0527251247552134,0.08553021353146723,,,
placeholder-18,2026-04-21T12:00:00Z,40.94313,-107.33871,placeholder_deterministic,321.9325537178088,1.8757613726524192,0.07815672386051746,,,
placeholder-18,2026-04-22T12:00:00Z,40.96645,-107.34962,placeholder_deterministic,340.5440141482244,2.750163685078756,0.11459015354494817,,,
placeholder-18,2026-04-23T12:00:00Z,40.98911,-107.36423,placeholder_deterministic,334.0497386024713,2.802326169486715,0.1167635903952798,,,
placeholder-18,2026-04-24T12:00:00Z,40.98357,-107.29382,placeholder_deterministic,95.92753643373328,5.94204084743933,0.24758503530997208,,,
placeholder-18,2026-04-25T12:00:00Z,40.97728,-107.29032,placeholder_deterministic,157.2128239040337,0.7586206495493977,0.0316091937312249,,,
placeholder-18,2026-04-26T12:00:00Z,40.94321,-107.31223,placeholder_deterministic,205.910112434078,4.211519588345954,0.1754799828477481,,,
placeholder-18,2026-04-27T12:00:00Z,40.92139,-107.30596,placeholder_deterministic,167.74970180160676,2.4827874785455264,0.10344947827273027,,,
placeholder-18,2026-04-28T12:00:00Z,40.91641,-107.34096,placeholder_deterministic,259.3475937689981,2.9924879723997457,0.1246869988499894,,,
placeholder-18,2026-04-29T12:00:00Z,40.92772,-107.3153,placeholder_deterministic,59.73536129933052,2.495920883716508,0.10399670348818783,,,
placeholder-18,2026-04-30T12:00:00Z,40.90865,-107.33818,placeholder_deterministic,222.20345652206956,2.8622281575958395,0.11925950656649331,,,
placeholder-18,2026-05-01T12:00:00Z,40.89487,-107.36698,placeholder_deterministic,237.67401106865458,2.864719367648392,0.11936330698534968,,,
placeholder-18,2026-05-02T12:00:00Z,40.89287,-107.36097,placeholder_deterministic,113.75847119440101,0.5519544181603628,0.022998100756681784,,,
placeholder-18,2026-05-03T12:00:00Z,40.90049,-107.35857,placeholder_deterministic,13.39067082082795,0.8709871111263672,0.0362911296302653,,,
placeholder-18,2026-05-04T12:00:00Z,40.89797,-107.32058,placeholder_deterministic,95.00289888310806,3.205257231295036,0.13355238463729316,,,
placeholder-18,2026-05-05T12:00:00Z,40.89435,-107.32255,placeholder_deterministic,202.36087731510435,0.4352521089301755,0.018135504538757313,,,
placeholder-18,2026-05-06T12:00:00Z,40.88397,-107.35824,placeholder_deterministic,248.9690701989357,3.214494393288299,0.13393726638701245,,,
placeholder-18,2026-05-07T12:00:00Z,40.87555,-107.35487,placeholder_deterministic,163.16237469306748,0.978191394373297,0.040757974765554046,,,
placeholder-18,2026-05-08T12:00:00Z,40.89502,-107.32278,placeholder_deterministic,51.2413615460261,3.458973819299815,0.1441239091374923,,,
placeholder-18,2026-05-09T12:00:00Z,40.88558,-107.31535,placeholder_deterministic,149.2448562539476,1.221435692761454,0.05089315386506058,,,
placeholder-18,2026-05-10T12:00:00Z,40.85605,-107.31307,placeholder_deterministic,176.65783895314348,3.28917796070228,0.13704908169592833,,,
placeholder-18,2026-05-11T12:00:00Z,40.83233,-107.29834,placeholder_deterministic,154.83212432220387,2.9140864137958937,0.12142026724149557,,,
placeholder-18,2026-05-12T12:00:00Z,40.82388,-107.28291,placeholder_deterministic,125.88966535384122,1.602594304062797,0.06677476266928321,,,
placeholder-18,2026-05-13T12:00:00Z,40.79592,-107.25912,placeholder_deterministic,147.2107102061587,3.697938973181652,0.15408079054923549,,,
placeholder-18,2026-05-14T12:00:00Z,40.77421,-107.23598,placeholder_deterministic,141.08757535655752,3.1021247031882964,0.12925519596617902,,,
placeholder-18,2026-05-15T12:00:00Z,40.80942,-107.24907,placeholder_deterministic,344.28436697559175,4.067299875531508,0.16947082814714617,,,
placeholder-18,2026-05-16T12:00:00Z,40.8164,-107.30529,placeholder_deterministic,279.3343344233888,4.794579589829976,0.19977414957624898,,,
placeholder-18,2026-05-17T12:00:00Z,40.79982,-107.2518,placeholder_deterministic,112.25245458457977,4.864788380303989,0.20269951584599954,,,
placeholder-18,2026-05-18T12:00:00Z,40.80614,-107.2221,placeholder_deterministic,74.2887214786872,2.596755566333306,0.10819814859722109,,,
placeholder-18,2026-05-19T12:00:00Z,40.81547,-107.20659,placeholder_deterministic,51.51791942440252,1.6673861578936615,0.06947442324556923,,,
placeholder-18,2026-05-20T12:00:00Z,40.82524,-107.20734,placeholder_deterministic,356.67547744921285,1.088206058539132,0.045341919105797164,,,
placeholder-18,2026-05-21T12:00:00Z,40.86862,-107.16731,placeholder_deterministic,34.90358391387508,5.88258776210171,0.24510782342090456,,,
placeholder-18,2026-05-22T12:00:00Z,40.84196,-107.16618,placeholder_deterministic,178.16341699210784,2.965979751793273,0.12358248965805303,,,
placeholder-18,2026-05-23T12:00:00Z,40.84246,-107.20779,placeholder_deterministic,270.92360669153305,3.5006938363948277,0.14586224318311783,,,
placeholder-18,2026-05-24T12:00:00Z,40.85192,-107.20851,placeholder_deterministic,356.705133521119,1.053645963126122,0.04390191513025508,,,
placeholder-18,2026-05-25T12:00:00Z,40.8582,-107.17058,placeholder_deterministic,77.6403444328854,3.265605219299255,0.13606688413746895,,,
placeholder-18,2026-05-26T12:00:00Z,40.87978,-107.16872,placeholder_deterministic,3.7285546327029806,2.4046780798973186,0.10019491999572161,,,
placeholder-18,2026-05-27T12:00:00Z,40.90114,-107.17702,placeholder_deterministic,343.6325939084243,2.4754768017042474,0.10314486673767698,,,
placeholder-18,2026-05-28T12:00:00Z,40.89823,-107.20273,placeholder_deterministic,261.4919618212042,2.1849531431705014,0.09103971429877089,,,
placeholder-18,2026-05-29T12:00:00Z,40.94178,-107.16772,placeholder_deterministic,31.265101934461654,5.665966894898907,0.23608195395412113,,,
placeholder-18,2026-05-30T12:00:00Z,40.90701,-107.20911,placeholder_deterministic,221.98277027242185,5.200033977025546,0.2166680823760644,,,
placeholder-18,2026-05-31T12:00:00Z,40.93872,-107.26036,placeholder_deterministic,309.3298004243358,5.565391682004916,0.23189132008353816,,,
placeholder-18,2026-06-01T12:00:00Z,40.96333,-107.29252,placeholder_deterministic,315.386080597224,3.844887095646062,0.1602036289852526,,,
placeholder-18,2026-06-02T12:00:00Z,40.95246,-107.31572,placeholder_deterministic,238.19139030363445,2.29267330917804,0.09552805454908499,,,
placeholder-19,2026-03-05T12:00:00Z,40.76911,-107.02729,placeholder_deterministic,,0.0,0.0,,,
placeholder-19,2026-03-06T12:00:00Z,40.78291,-107.01891,placeholder_deterministic,24.692533848984908,1.6889575334243745,0.07037323055934894,,,
placeholder-19,2026-03-07T12:00:00Z,40.77605,-107.00056,placeholder_deterministic,116.26943839433665,1.7231083289078706,0.07179618037116127,,,
placeholder-19,2026-03-08T12:00:00Z,40.77884,-107.00585,placeholder_deterministic,304.85812550227286,0.542820882882852,0.022617536786785502,,,
placeholder-19,2026-03-09T12:00:00Z,40.80178,-106.98239,placeholder_deterministic,37.741791694113715,3.226035685617822,0.13441815356740924,,,
placeholder-19,2026-03-10T12:00:00Z,40.81676,-106.97869,placeholder_deterministic,10.587925070063193,1.694557954712574,0.07060658144635724,,,
placeholder-19,2026-03-11T12:00:00Z,40.82101,-106.99239,placeholder_deterministic,292.29417391086906,1.2459561892899462,0.051914841220414426,,,
placeholder-19,2026-03-12T12:00:00Z,40.81874,-106.9971,placeholder_deterministic,237.51022792730083,0.4698916187531888,0.019578817448049533,,,
placeholder-19,2026-03-13T12:00:00Z,40.82915,-107.03246,placeholder_deterministic,291.26993565820464,3.1925569791200146,0.13302320746333393,,,
placeholder-19,2026-03-14T12:00:00Z,40.83935,-106.99898,placeholder_deterministic,68.05604177707733,3.0364670657654287,0.12651946107355952,,,
placeholder-19,2026-03-15T12:00:00Z,40.8435,-106.97707,placeholder_deterministic,75.93659147860143,1.8999910631819785,0.07916629429924911,,,
placeholder-19,2026-03-16T12:00:00Z,40.83635,-106.94477,placeholder_deterministic,106.29882739165998,2.831110418021782,0.11796293408424091,,,
placeholder-19,2026-03-17T12:00:00Z,40.85719,-106.94863,placeholder_deterministic,352.0253392769355,2.3399377398524948,0.09749740582718729,,,
placeholder-19,2026-03-18T12:00:00Z,40.85861,-106.94109,placeholder_deterministic,76.01511016650369,0.6534808026996035,0.027228366779150148,,,
placeholder-19,2026-03-19T12:00:00Z,40.85096,-106.89684,placeholder_deterministic,102.86029777807005,3.8176007609029883,0.15906669837095785,,,
placeholder-19,2026-03-20T12:00:00Z,40.86005,-106.87958,placeholder_deterministic,55.14503558688659,1.7688592393693974,0.07370246830705822,,,
placeholder-19,2026-03-21T12:00:00Z,40.8458,-106.86278,placeholder_deterministic,138.26966923366308,2.1230363978537596,0.08845984991057332,,,
placeholder-19,2026-03-22T12:00:00Z,40.82034,-106.85108,placeholder_deterministic,160.82363938685035,2.997269672747684,0.12488623636448683,,,
placeholder-19,2026-03-23T12:00:00Z,40.80827,-106.85235,placeholder_deterministic,184.55347108904752,1.3463715725983707,0.056098815524932115,,,
placeholder-19,2026-03-24T12:00:00Z,40.84374,-106.83862,placeholder_deterministic,16.32127544429318,4.109795111808041,0.17124146299200171,,,
placeholder-19,2026-03-25T12:00:00Z,40.82521,-106.83073,placeholder_deterministic,162.14065962383643,2.164725279680409,0.09019688665335036,,,
placeholder-19,2026-03-26T12:00:00Z,40.81398,-106.89615,placeholder_deterministic,257.24112810005613,5.644886064675898,0.2352035860281624,,,
placeholder-19,2026-03-27T12:00:00Z,40.82884,-106.93488,placeholder_deterministic,296.8982220680189,3.653958513543136,0.15224827139763067,,,
placeholder-19,2026-03-28T12:00:00Z,40.81089,-106.93091,placeholder_deterministic,170.4969295527418,2.0237132786773886,0.08432138661155786,,,
placeholder-19,2026-03-29T12:00:00Z,40.80372,-106.90632,placeholder_deterministic,111.05993758683275,2.2178651196578336,0.09241104665240973,,,
placeholder-19,2026-03-30T12:00:00Z,40.81879,-106.88776,placeholder_deterministic,42.982633116485204,2.2908195862567933,0.09545081609403305,,,
placeholder-19,2026-03-31T12:00:00Z,40.83373,-106.87448,placeholder_deterministic,33.92115486061863,2.002077901429732,0.08341991255957217,,,
placeholder-19,2026-04-01T12:00:00Z,40.84121,-106.89417,placeholder_deterministic,296.66861371745097,1.8535414174532112,0.0772308923938838,,,
placeholder-19,2026-04-02T12:00:00Z,40.87596,-106.95771,placeholder_deterministic,305.89146594812684,6.594371300416253,0.2747654708506772,,,
placeholder-19,2026-04-03T12:00:00Z,40.8433,-106.9579,placeholder_deterministic,180.25215454423173,3.631661456113575,0.15131922733806563,,,
placeholder-19,2026-04-04T12:00:00Z,40.84276,-106.99523,placeholder_deterministic,268.91675264118135,3.140751930950518,0.1308646637896049,,,
placeholder-19,2026-04-05T12:00:00Z,40.85742,-107.01488,placeholder_deterministic,314.61107481380753,2.321407707595091,0.09672532114979547,,,
placeholder-19,2026-04-06T12:00:00Z,40.87648,-106.98415,placeholder_deterministic,50.63224373464635,3.3420203240265387,0.1392508468344391,,,
placeholder-19,2026-04-07T12:00:00Z,40.93774,-106.9817,placeholder_deterministic,1.7304903783818872,6.81491215388611,0.2839546730785879,,,
placeholder-19,2026-04-08T12:00:00Z,40.96744,-107.02915,placeholder_deterministic,309.6660939098197,5.175475974371094,0.21564483226546224,,,
placeholder-19,2026-04-09T12:00:00Z,40.9696,-107.0418,placeholder_deterministic,282.7466471618445,1.0889118944490217,0.045371328935375904,,,
placeholder-19,2026-04-10T12:00:00Z,40.94047,-107.07098,placeholder_deterministic,217.11781708764104,4.0615927439995625,0.16923303099998177,,,
placeholder-19,2026-04-11T12:00:00Z,40.98561,-107.09931,placeholder_deterministic,334.6519118599694,5.554491006400418,0.23143712526668406,,,
placeholder-19,2026-04-12T12:00:00Z,40.9736,-107.05537,placeholder_deterministic,109.88838880185892,3.9228882972073675,0.16345367905030697,,,
placeholder-19,2026-04-13T12:00:00Z,40.99456,-107.03731,placeholder_deterministic,33.03590313503389,2.7802950822709747,0.11584562842795727,,,
placeholder-19,2026-04-14T12:00:00Z,40.9543,-106.9701,placeholder_deterministic,128.40640691343333,7.202642789719338,0.30011011623830575,,,
placeholder-19,2026-04-15T12:00:00Z,40.985,-106.98011,placeholder_deterministic,346.1725233237702,3.515615691496684,0.14648398714569516,,,
placeholder-19,2026-04-16T12:00:00Z,40.96304,-106.98223,placeholder_deterministic,184.1694830878387,2.448318285948196,0.10201326191450816,,,
placeholder-19,2026-04-17T12:00:00Z,40.95295,-106.97763,placeholder_deterministic,161.00047221411876,1.1865906069306544,0.049441275288777266,,,
placeholder-19,2026-04-18T12:00:00Z,40.95492,-106.9544,placeholder_deterministic,83.58558774496112,1.963080616840491,0.08179502570168713,,,
placeholder-19,2026-04-19T12:00:00Z,40.97186,-106.89939,placeholder_deterministic,67.79616862792636,4.988309011865161,0.20784620882771507,,,
placeholder-19,2026-04-20T12:00:00Z,41.0279,-106.91383,placeholder_deterministic,348.99985606572847,6.348099316798147,0.2645041381999228,,,
placeholder-19,2026-04-21T12:00:00Z,41.02719,-106.90378,placeholder_deterministic,95.34667810898634,0.8467307687103455,0.03528044869626439,,,
placeholder-19,2026-04-22T12:00:00Z,41.02851,-106.94234,placeholder_deterministic,272.6108131406029,3.237911195669446,0.13491296648622692,,,
placeholder-19,2026-04-23T12:00:00Z,41.01529,-106.99414,placeholder_deterministic,251.32775642581635,4.58750173472774,0.19114590561365583,,,
placeholder-19,2026-04-24T12:00:00Z,41.00046,-107.00157,placeholder_deterministic,200.7126879722395,1.7629406090075306,0.07345585870864711,,,
placeholder-19,2026-04-25T12:00:00Z,40.98744,-106.96393,placeholder_deterministic,114.60922985174665,3.474981876182993,0.14479091150762471,,,
placeholder-19,2026-04-26T12:00:00Z,40.98972,-106.9538,placeholder_deterministic,73.39344604248458,0.8872481403392601,0.03696867251413584,,,
placeholder-19,2026-04-27T12:00:00Z,40.97583,-106.91423,placeholder_deterministic,114.92494251797285,3.663106226913378,0.15262942612139074,,,
placeholder-19,2026-04-28T12:00:00Z,40.95667,-106.93563,placeholder_deterministic,220.15043975814305,2.787026163403875,0.11612609014182812,,,
placeholder-19,2026-04-29T12:00:00Z,40.96525,-106.98984,placeholder_deterministic,281.85505645006265,4.650895472483313,0.19378731135347138,,,
placeholder-19,2026-04-30T12:00:00Z,40.97285,-107.05692,placeholder_deterministic,278.55557346717035,5.69503715872823,0.23729321494700958,,,
placeholder-19,2026-05-01T12:00:00Z,41.00185,-107.05089,placeholder_deterministic,8.918256989963822,3.2641320010565633,0.13600550004402348,,,
placeholder-19,2026-05-02T12:00:00Z,40.99649,-107.10038,placeholder_deterministic,261.84985156173354,4.195793337272826,0.17482472238636773,,,
placeholder-19,2026-05-03T12:00:00Z,41.02511,-107.09697,placeholder_deterministic,5.136359233621306,3.1952350004031334,0.1331347916834639,,,
placeholder-19,2026-05-04T12:00:00Z,41.02945,-107.11718,placeholder_deterministic,285.89605999494773,1.7626667804511789,0.07344444918546579,,,
placeholder-19,2026-05-05T12:00:00Z,41.03795,-107.16073,placeholder_deterministic,284.521173042403,3.7731381015725867,0.15721408756552444,,,
placeholder-19,2026-05-06T12:00:00Z,41.00338,-107.18128,placeholder_deterministic,204.16266590361855,4.212911290793327,0.17553797044972197,,,
placeholder-19,2026-05-07T12:00:00Z,40.98086,-107.16751,placeholder_deterministic,155.22087333000434,2.7579416902830003,0.11491423709512501,,,
placeholder-19,2026-05-08T12:00:00Z,41.01395,-107.17387,placeholder_deterministic,351.7481512669941,3.7179524171411105,0.15491468404754627,,,
placeholder-19,2026-05-09T12:00:00Z,40.97655,-107.20212,placeholder_deterministic,209.69712691130852,4.787056049123993,0.19946066871349968,,,
placeholder-19,2026-05-10T12:00:00Z,40.98169,-107.19825,placeholder_deterministic,29.613264080451927,0.6574210942363444,0.02739254559318102,,,
placeholder-19,2026-05-11T12:00:00Z,40.96852,-107.21487,placeholder_deterministic,223.62002050050643,2.0227131794136732,0.08427971580890305,,,
placeholder-19,2026-05-12T12:00:00Z,40.96557,-107.22746,placeholder_deterministic,252.76435228371548,1.1068049240740265,0.04611687183641777,,,
placeholder-19,2026-05-13T12:00:00Z,40.96168,-107.1892,placeholder_deterministic,97.65584244284605,3.241534855849065,0.13506395232704438,,,
placeholder-19,2026-05-14T12:00:00Z,40.94957,-107.15961,placeholder_deterministic,118.4440078396857,2.826266517736548,0.11776110490568949,,,
placeholder-19,2026-05-15T12:00:00Z,40.96117,-107.1807,placeholder_deterministic,306.0725993245884,2.190986960710767,0.09129112336294863,,,
placeholder-19,2026-05-16T12:00:00Z,40.94645,-107.15004,placeholder_deterministic,122.43404071261546,3.050999914803798,0.12712499645015826,,,
placeholder-19,2026-05-17T12:00:00Z,40.93237,-107.12922,placeholder_deterministic,131.82960326600949,2.3472411741540227,0.09780171558975094,,,
placeholder-19,2026-05-18T12:00:00Z,40.91229,-107.15517,placeholder_deterministic,224.32679699781718,3.120739047529768,0.13003079364707368,,,
placeholder-19,2026-05-19T12:00:00Z,40.85949,-107.21179,placeholder_deterministic,219.05060309336548,7.558110451307857,0.31492126880449406,,,
placeholder-19,2026-05-20T12:00:00Z,40.85435,-107.25687,placeholder_deterministic,261.44192643746567,3.83414666102104,0.15975611087587668,,,
placeholder-19,2026-05-21T12:00:00Z,40.864,-107.21388,placeholder_deterministic,73.45539184503707,3.7712868854614157,0.15713695356089233,,,
placeholder-19,2026-05-22T12:00:00Z,40.86556,-107.24358,placeholder_deterministic,273.9827764920576,2.503543357580667,0.10431430656586112,,,
placeholder-19,2026-05-23T12:00:00Z,40.86921,-107.25347,placeholder_deterministic,296.01691746609447,0.9253868160269502,0.038557784001122926,,,
placeholder-19,2026-05-24T12:00:00Z,40.89363,-107.28715,placeholder_deterministic,313.8117468708652,3.9230960864233295,0.1634623369343054,,,
placeholder-19,2026-05-25T12:00:00Z,40.89545,-107.32283,placeholder_deterministic,273.8721282329784,3.0058673408608603,0.12524447253586918,,,
placeholder-19,2026-05-26T12:00:00Z,40.95566,-107.28225,placeholder_deterministic,26.9732260334481,7.513125405062653,0.31304689187761053,,,
placeholder-19,2026-05-27T12:00:00Z,40.95622,-107.25616,placeholder_deterministic,88.363466811683,2.1918172314147597,0.09132571797561499,,,
placeholder-19,2026-05-28T12:00:00Z,40.93729,-107.24959,placeholder_deterministic,165.30845886700126,2.1760445524325482,0.09066852301802285,,,
placeholder-19,2026-05-29T12:00:00Z,40.92216,-107.28431,placeholder_deterministic,240.03550399941923,3.367214958383867,0.14030062326599446,,,
placeholder-19,2026-05-30T12:00:00Z,40.93799,-107.27893,placeholder_deterministic,14.398879257594558,1.8173150419225046,0.07572146008010436,,,
placeholder-19,2026-05-31T12:00:00Z,40.92484,-107.30258,placeholder_deterministic,233.6555885478606,2.466843764451277,0.10278515685213653,,,
placeholder-19,2026-06-01T12:00:00Z,40.93818,-107.3186,placeholder_deterministic,317.78868409517315,2.0028619044092535,0.08345257935038557,,,
placeholder-19,2026-06-02T12:00:00Z,40.9238,-107.3318,placeholder_deterministic,214.74579311487327,1.9458697387818285,0.08107790578257619,,,
placeholder-20,2026-03-05T12:00:00Z,40.16187,-107.70296,placeholder_deterministic,,0.0,0.0,,,
placeholder-20,2026-03-06T12:00:00Z,40.17721,-107.69264,placeholder_deterministic,27.203248347665237,1.917921530228751,0.07991339709286462,,,
placeholder-20,2026-03-07T12:00:00Z,40.22459,-107.68892,placeholder_deterministic,3.4306025978961543,5.27788015462824,0.21991167310951,,,
placeholder-20,2026-03-08T12:00:00Z,40.19025,-107.65041,placeholder_deterministic,139.40909604361468,5.027458083755806,0.20947742015649193,,,
placeholder-20,2026-03-09T12:00:00Z,40.13597,-107.64489,placeholder_deterministic,175.55432937469334,6.053860391824485,0.25224418299268686,,,
placeholder-20,2026-03-10T12:00:00Z,40.15626,-107.6206,placeholder_deterministic,42.453745549914174,3.058224942564588,0.1274260392735245,,,
placeholder-20,2026-03-11T12:00:00Z,40.13284,-107.60862,placeholder_deterministic,158.63950297070846,2.7961951086139214,0.11650812952558005,,,
placeholder-20,2026-03-12T12:00:00Z,40.14727,-107.64936,placeholder_deterministic,294.8725292715253,3.816768973300954,0.15903204055420642,,,
placeholder-20,2026-03-13T12:00:00Z,40.12698,-107.62292,placeholder_deterministic,135.09971810240717,3.1846602815483847,0.13269417839784936,,,
placeholder-20,2026-03-14T12:00:00Z,40.11783,-107.63226,placeholder_deterministic,217.97675106706086,1.2906797360396405,0.05377832233498502,,,
placeholder-20,2026-03-15T12:00:00Z,40.13846,-107.59848,placeholder_deterministic,51.373542491267415,3.6756621520534023,0.15315258966889175,,,
placeholder-20,2026-03-16T12:00:00Z,40.11543,-107.58784,placeholder_deterministic,160.54037831694586,2.7159071276752185,0.11316279698646743,,,
placeholder-20,2026-03-17T12:00:00Z,40.08872,-107.59445,placeholder_deterministic,190.72091197407138,3.022757937863206,0.1259482474109669,,,
placeholder-20,2026-03-18T12:00:00Z,40.09499,-107.65811,placeholder_deterministic,277.35671699187117,5.4599691571048945,0.2274987148793706,,,
placeholder-20,2026-03-19T12:00:00Z,40.12978,-107.64972,placeholder_deterministic,10.447257054808063,3.933717341936733,0.16390488924736388,,,
placeholder-20,2026-03-20T12:00:00Z,40.13793,-107.70935,placeholder_deterministic,280.15485853438287,5.14969431090532,0.21457059628772168,,,
placeholder-20,2026-03-21T12:00:00Z,40.12587,-107.70584,placeholder_deterministic,167.45369613492494,1.373810456896635,0.057242102370693125,,,
placeholder-20,2026-03-22T12:00:00Z,40.1529,-107.72579,placeholder_deterministic,330.5731000798608,3.451029830027238,0.14379290958446825,,,
placeholder-20,2026-03-23T12:00:00Z,40.16875,-107.77448,placeholder_deterministic,293.0874084405896,4.497362922346732,0.18739012176444717,,,
placeholder-20,2026-03-24T12:00:00Z,40.17467,-107.7852,placeholder_deterministic,305.8597453183956,1.1238058199567484,0.046825242498197854,,,
placeholder-20,2026-03-25T12:00:00Z,40.1876,-107.77314,placeholder_deterministic,35.46985419835403,1.7654506332784698,0.07356044305326957,,,
placeholder-20,2026-03-26T12:00:00Z,40.16157,-107.76164,placeholder_deterministic,161.3431532379841,3.0548695263549783,0.12728623026479077,,,
placeholder-20,2026-03-27T12:00:00Z,40.1341,-107.73856,placeholder_deterministic,147.28289788462962,3.630203439388774,0.15125847664119893,,,
placeholder-20,2026-03-28T12:00:00Z,40.13153,-107.72551,placeholder_deterministic,104.44016096566548,1.1456508743523344,0.047735453098013934,,,
placeholder-20,2026-03-29T12:00:00Z,40.13963,-107.72859,placeholder_deterministic,343.79148300205384,0.9379655041628012,0.039081896006783384,,,
placeholder-20,2026-03-30T12:00:00Z,40.12754,-107.68067,placeholder_deterministic,108.2471793815721,4.289924203093984,0.17874684179558267,,,
placeholder-20,2026-03-31T12:00:00Z,40.11217,-107.65807,placeholder_deterministic,131.64118829299377,2.571731135678191,0.1071554639865913,,,
placeholder-20,2026-04-01T12:00:00Z,40.11144,-107.64385,placeholder_deterministic,93.83561566936862,1.2119988867806692,0.050499953615861216,,,
placeholder-20,2026-04-02T12:00:00Z,40.1405,-107.62304,placeholder_deterministic,28.69640722541743,3.6840161693434204,0.1535006737226425,,,
placeholder-20,2026-04-03T12:00:00Z,40.10893,-107.63678,placeholder_deterministic,198.41138885776334,3.6997096418017064,0.15415456840840444,,,
placeholder-20,2026-04-04T12:00:00Z,40.10707,-107.62518,placeholder_deterministic,101.83668489240529,1.007973150967548,0.0419988812903145,,,
placeholder-20,2026-04-05T12:00:00Z,40.10846,-107.59736,placeholder_deterministic,86.25340798486451,2.371013673020791,0.0987922363758663,,,
placeholder-20,2026-04-06T12:00:00Z,40.09379,-107.59696,placeholder_deterministic,178.80506025377963,1.6315843193632362,0.06798267997346817,,,
placeholder-20,2026-04-07T12:00:00Z,40.06696,-107.53367,placeholder_deterministic,118.96796433261943,6.155932573761753,0.25649719057340636,,,
placeholder-20,2026-04-08T12:00:00Z,40.09425,-107.51075,placeholder_deterministic,32.71807728520275,3.607054885737015,0.15029395357237563,,,
placeholder-20,2026-04-09T12:00:00Z,40.10132,-107.47727,placeholder_deterministic,74.55653473411002,2.9542664984456937,0.12309443743523724,,,
placeholder-20,2026-04-10T12:00:00Z,40.14559,-107.51631,placeholder_deterministic,326.0199234248191,5.937214212117132,0.2473839255048805,,,
placeholder-20,2026-04-11T12:00:00Z,40.12689,-107.49263,placeholder_deterministic,135.9206219521369,2.8941318016768802,0.12058882506987001,,,
placeholder-20,2026-04-12T12:00:00Z,40.10761,-107.47917,placeholder_deterministic,151.8987387802909,2.430236308039901,0.10125984616832921,,,
placeholder-20,2026-04-13T12:00:00Z,40.15432,-107.5181,placeholder_deterministic,327.50619106020486,6.158803086051288,0.256616795252137,,,
placeholder-20,2026-04-14T12:00:00Z,40.12806,-107.51826,placeholder_deterministic,180.26692078206597,2.9200104478575764,0.12166710199406568,,,
placeholder-20,2026-04-15T12:00:00Z,40.09893,-107.49861,placeholder_deterministic,152.70514841574914,3.6447338847923074,0.15186391186634615,,,
placeholder-20,2026-04-16T12:00:00Z,40.11579,-107.4956,placeholder_deterministic,7.774450111175952,1.892142876663957,0.07883928652766488,,,
placeholder-20,2026-04-17T12:00:00Z,40.0933,-107.54377,placeholder_deterministic,238.61501052653583,4.7997915681684695,0.1999913153403529,,,
placeholder-20,2026-04-18T12:00:00Z,40.07211,-107.54177,placeholder_deterministic,175.86892294976496,2.362356324343141,0.09843151351429753,,,
placeholder-20,2026-04-19T12:00:00Z,40.08554,-107.54244,placeholder_deterministic,357.81415340203955,1.4944354775569724,0.06226814489820718,,,
placeholder-20,2026-04-20T12:00:00Z,40.08538,-107.57046,placeholder_deterministic,269.5814026258394,2.383827314855474,0.09932613811897807,,,
placeholder-20,2026-04-21T12:00:00Z,40.08492,-107.57426,placeholder_deterministic,261.01038874101414,0.3273024202245871,0.01363760084269113,,,
placeholder-20,2026-04-22T12:00:00Z,40.09819,-107.59762,placeholder_deterministic,306.6033604301965,2.475074495794127,0.10312810399142196,,,
placeholder-20,2026-04-23T12:00:00Z,40.08931,-107.59744,placeholder_deterministic,179.11155120744797,0.9875296550534013,0.041147068960558385,,,
placeholder-20,2026-04-24T12:00:00Z,40.07936,-107.65318,placeholder_deterministic,256.8850175869737,4.869435509381509,0.20289314622422952,,,
placeholder-20,2026-04-25T12:00:00Z,40.06701,-107.64701,placeholder_deterministic,159.07607966534658,1.4701901592949385,0.06125792330395577,,,
placeholder-20,2026-04-26T12:00:00Z,40.0721,-107.67619,placeholder_deterministic,282.8500327431496,2.546714472377982,0.10611310301574926,,,
